MEME,0.02,2018-04-03 20:40:46
MER,0.1,2018-04-03 20:40:46
METAL,20.0,2018-04-03 20:40:46
MLN,0.035,2018-04-03 20:40:46
MND,1.0,2018-04-03 20:40:46
MONA,0.2,2018-04-03 20:40:46
MTL,1.35,2018-04-03 20:40:46
MUE,0.02,2018-04-03 20:40:46
MUSIC,0.01,2018-04-03 20:40:46
MYST,2.5,2018-04-03 20:40:46
MZC,0.2,2018-04-03 20:40:46
NAV,0.2,2018-04-03 20:40:46
NEO,0.025,2018-04-03 20:40:46
NEOS,0.02,2018-04-03 20:40:46
NET,0.2,2018-04-03 20:40:46
NEU,0.02,2018-04-03 20:40:46
NLG,0.2,2018-04-03 20:40:46
NMR,0.15,2018-04-03 20:40:46
NTRN,0.02,2018-04-03 20:40:46
NXC,13.0,2018-04-03 20:40:46
NXS,0.2,2018-04-03 20:40:46
NXT,2.0,2018-04-03 20:40:46
OC,0.2,2018-04-03 20:40:46
OK,0.2,2018-04-03 20:40:46
OMG,0.35,2018-04-03 20:40:46
OMNI,0.1,2018-04-03 20:40:46
ORB,0.2,2018-04-03 20:40:46
PART,0.1,2018-04-03 20:40:46
PAY,2.0,2018-04-03 20:40:46
PDC,5.0,2018-04-03 20:40:46
PINK,0.2,2018-04-03 20:40:46
PIVX,0.02,2018-04-03 20:40:46
PKB,0.02,2018-04-03 20:40:46
POT,0.002,2018-04-03 20:40:46
POWR,5.0,2018-04-03 20:40:46
PPC,0.02,2018-04-03 20:40:46
PTC,0.002,2018-04-03 20:40:46
PTOY,14.0,2018-04-03 20:40:46
PXI,0.2,2018-04-03 20:40:46
QRL,2.5,2018-04-03 20:40:46
QTUM,0.01,2018-04-03 20:40:46
QWARK,0.1,2018-04-03 20:40:46
RADS,0.2,2018-04-03 20:40:46
RBY,0.02,2018-04-03 20:40:46
RCN,16.0,2018-04-03 20:40:46
RDD,2.0,2018-04-03 20:40:46
REP,0.1,2018-04-03 20:40:46
RISE,0.1,2018-04-03 20:40:46
RLC,3.5,2018-04-03 20:40:46
RVR,0.1,2018-04-03 20:40:46
SAFEX,100.0,2018-04-03 20:40:46
SALT,0.6,2018-04-03 20:40:46
SBD,0.01,2018-04-03 20:40:46
SC,0.1,2018-04-03 20:40:46
SCRT,1.0,2018-04-03 20:40:46
SEQ,0.2,2018-04-03 20:40:46
SHIFT,0.01,2018-04-03 20:40:46
SIB,0.2,2018-04-03 20:40:46
SLG,0.2,2018-04-03 20:40:46
SLING,0.002,2018-04-03 20:40:46
SLR,0.2,2018-04-03 20:40:46
SLS,0.002,2018-04-03 20:40:46
SNGLS,3.5,2018-04-03 20:40:46
SNRG,0.002,2018-04-03 20:40:46
SNT,20.0,2018-04-03 20:40:46
SOON,0.2,2018-04-03 20:40:46
SPHR,0.002,2018-04-03 20:40:46
SPR,0.2,2018-04-03 20:40:46
SPRTS,1.0,2018-04-03 20:40:46
SRN,1.0,2018-04-03 20:40:46
START,0.02,2018-04-03 20:40:46
STEEM,0.01,2018-04-03 20:40:46
STEPS,0.2,2018-04-03 20:40:46
STORJ,3.0,2018-04-03 20:40:46
STRAT,0.2,2018-04-03 20:40:46
STV,0.2,2018-04-03 20:40:46
SWIFT,2.0,2018-04-03 20:40:46
SWING,0.1,2018-04-03 20:40:46
SWT,1.8,2018-04-03 20:40:46
SYNX,0.2,2018-04-03 20:40:46
SYS,0.0002,2018-04-03 20:40:46
TES,0.2,2018-04-03 20:40:46
THC,0.2,2018-04-03 20:40:46
TIME,0.2,2018-04-03 20:40:46
TIT,0.2,2018-04-03 20:40:46
TIX,5.0,2018-04-03 20:40:46
TKN,0.4,2018-04-03 20:40:46
TKS,0.1,2018-04-03 20:40:46
TRI,0.0002,2018-04-03 20:40:46
TRIG,5.0,2018-04-03 20:40:46
TRK,0.02,2018-04-03 20:40:46
TROLL,0.001,2018-04-03 20:40:46
TRST,7.0,2018-04-03 20:40:46
TRUST,0.02,2018-04-03 20:40:46
TRX,1.0,2018-04-03 20:40:46
TUSD,1.0,2018-04-03 20:40:46
TX,0.02,2018-04-03 20:40:46
UBQ,0.01,2018-04-03 20:40:46
UFO,0.2,2018-04-03 20:40:46
UKG,5.0,2018-04-03 20:40:46
UNB,0.2,2018-04-03 20:40:46
UNIT,2.0,2018-04-03 20:40:46
UNO,0.0002,2018-04-03 20:40:46
UP,1.0,2018-04-03 20:40:46
USDT,25.0,2018-04-03 20:40:46
UTC,0.02,2018-04-03 20:40:46
VEE,1.0,2018-04-03 20:40:46
VIA,0.2,2018-04-03 20:40:46
VIB,13.0,2018-04-03 20:40:46
